,Model,Drug,AUC,iC50,D1_CONC,D5_CONC,perc.iC50,finger
186,HCI005,BIRB 0796,0.0281047012986564,2.68811714181614e+43,10.0,0.0390625,1861.8446999251103,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BIRB 0796, Length: 2048, dtype: int64"
187,HCI005,BMS-536924,0.16503105984286498,9.99717249289782,3.27556818181818,0.740056818181818,175.01150998735199,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    1
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BMS-536924, Length: 2048, dtype: int64"
188,HCI005,BMS-708163,0.059311295725287004,2.68811714181614e+43,4.09446022727273,0.9250710227272729,6727.8361097614,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BMS-708163, Length: 2048, dtype: int64"
189,HCI005,BMS-754807,0.230257324369973,18.2269797983001,8.18892045454546,1.85014204545455,153.788924501004,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BMS-754807, Length: 2048, dtype: int64"
190,HCI005,BX-795,0.155674821783263,27.2023482773989,5.0,0.01953125,130.546639991756,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BX-795, Length: 2048, dtype: int64"
191,HCI005,Bosutinib,0.0919860098004416,49.5956884679853,2.0,0.0078125,157.901785028365,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Bosutinib, Length: 2048, dtype: int64"
192,HCI005,CEP-701,0.20640971068834,18.2269797983001,2.0,0.0078125,139.850045277503,"0         0
0.1       0
0.2       0
0.3       0
0.4       1
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: CEP-701, Length: 2048, dtype: int64"
193,HCI005,CHIR-99021,0.15641219169190398,134.950076306271,8.18892045454546,1.85014204545455,288.375515662164,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: CHIR-99021, Length: 2048, dtype: int64"
194,HCI005,Camptothecin,0.18130773494604502,0.27217737770767,0.1,0.000390625,118.05683950997,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Camptothecin, Length: 2048, dtype: int64"
195,HCI005,Cisplatin,0.31508556602669296,2.01516423987677,7.31818181818182,0.0285866477272727,76.7426520821377,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Cisplatin, Length: 2048, dtype: int64"
196,HCI005,Docetaxel,0.0232651850436458,2.68811714181614e+43,0.0125,4.8828125e-05,1982.3929022973,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Docetaxel, Length: 2048, dtype: int64"
197,HCI005,GDC0941,0.253088065822639,4.4884233877351,3.3625,0.653125,117.625055330196,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: GDC0941, Length: 2048, dtype: int64"
198,HCI005,GSK269962A,0.0173912932497515,4948361369.81985,4.09446022727273,0.9250710227272729,1505.8763727084197,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: GSK269962A, Length: 2048, dtype: int64"
199,HCI005,GW 441756,0.0588341255541105,2.68811714181614e+43,2.0,0.0078125,1890.8688011112,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: GW 441756, Length: 2048, dtype: int64"
200,HCI005,Gefitinib,0.0134657074071412,2.68811714181614e+43,0.5,0.001953125,1915.8688011112,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Gefitinib, Length: 2048, dtype: int64"
201,HCI005,JNK Inhibitor VIII,0.0712725090219378,4050564625.78662,10.0,0.0390625,457.419347307978,"0         0
0.1       0
0.2       0
0.3       0
0.4       1
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: JNK Inhibitor VIII, Length: 2048, dtype: int64"
202,HCI005,JQ1,0.242122909621614,0.606227166769403,3.7848011363636402,0.19659978693181798,38.0745482934956,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: JQ1, Length: 2048, dtype: int64"
203,HCI005,KU-55933,0.210431711979818,6.69862245751651,10.0,0.0390625,92.7742043405476,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    1
0.1997    0
0.1998    0
0.1999    0
Name: KU-55933, Length: 2048, dtype: int64"
204,HCI005,Lenalidomide,0.0122138757662842,3.72007597602084e-44,5.0,0.01953125,-1732.3929022973,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Lenalidomide, Length: 2048, dtype: int64"
205,HCI005,MK-2206,0.241895767220821,4.4884233877351,3.27556818181818,0.740056818181818,121.17687352288799,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: MK-2206, Length: 2048, dtype: int64"
206,HCI005,NU-7441,0.21996925286844898,1.10528155133229,2.0,0.0078125,89.3051739750864,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: NU-7441, Length: 2048, dtype: int64"
207,HCI005,NVP-BEZ235,0.445006332985877,0.0246321272161411,0.20472301136363602,0.0462535511363636,-42.3582077194719,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: NVP-BEZ235, Length: 2048, dtype: int64"
208,HCI005,Nilotinib,0.12123304336248901,6055.4181286651,2.0,0.0078125,244.550135832507,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Nilotinib, Length: 2048, dtype: int64"
209,HCI005,Nutlin-3a,0.166261084401353,9037.24010911482,6.55113636363636,1.4801136363636398,586.008405991131,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Nutlin-3a, Length: 2048, dtype: int64"
210,HCI005,Obatoclax Mesylate,0.7573871190700601,0.122199282705525,8.18892045454546,1.85014204545455,-182.677553401894,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    1
Name: Obatoclax Mesylate, Length: 2048, dtype: int64"
211,HCI005,PD-0325901,0.111720407099385,49.5956884679853,0.21015625,0.0408203125,433.429117349233,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PD-0325901, Length: 2048, dtype: int64"
212,HCI005,PD-0332991,0.167991043245554,6687266.24606271,3.27556818181818,0.740056818181818,1076.74167076712,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    1
0.1999    0
Name: PD-0332991, Length: 2048, dtype: int64"
213,HCI005,PD-173074,0.0632838409784826,49511608.6248517,1.63778409090909,0.370028409090909,1257.92577587244,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PD-173074, Length: 2048, dtype: int64"
214,HCI005,PF-02341066,0.0476347656635486,2.68811714181614e+43,0.818892045454545,0.18501420454545497,6836.03218654026,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PF-02341066, Length: 2048, dtype: int64"
215,HCI005,PF-4708671,0.19247804675644398,27.2023482773989,8.18892045454546,1.85014204545455,180.706242733236,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PF-4708671, Length: 2048, dtype: int64"
216,HCI005,PLX4720,0.0456194883584246,2.68811714181614e+43,10.0,0.0390625,1861.8446999251103,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PLX4720, Length: 2048, dtype: int64"
217,HCI005,RO-3306,0.0869100088605982,5.45234552617405e+20,4.09446022727273,0.9250710227272729,3215.12608045514,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    1
0.1997    0
0.1998    0
0.1999    0
Name: RO-3306, Length: 2048, dtype: int64"
218,HCI005,SB 216763,0.0282789029803502,2217895870663578,10.0,0.0390625,695.7023120193691,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: SB 216763, Length: 2048, dtype: int64"
219,HCI005,SB-505124,0.0262528812704476,493717921914354368,6.54119318181818,1.84370561079545,3168.8879658176097,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: SB-505124, Length: 2048, dtype: int64"
220,HCI005,SL 0101-1,0.714633396780135,0.0300917718969044,10.0,0.0390625,-4.70519031411205,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: SL 0101-1, Length: 2048, dtype: int64"
221,HCI005,Tamoxifen,0.298084638686891,1.64954666305872,4.09446022727273,0.9250710227272729,38.8825290517766,"0         0
0.1       0
0.2       1
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Tamoxifen, Length: 2048, dtype: int64"
222,HCI005,Vinblastine,0.230825388429082,0.122199282705525,0.1,0.000390625,103.61544770928002,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Vinblastine, Length: 2048, dtype: int64"
223,HCI005,Vorinostat,0.44764068886891106,0.740595786147835,10.0,0.0390625,53.06037688864921,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Vorinostat, Length: 2048, dtype: int64"
224,HCI005,ZM-447439,0.174946811368012,2.68811714181614e+43,3.27556818181818,0.740056818181818,6742.83715865194,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: ZM-447439, Length: 2048, dtype: int64"
225,HCI008,17-AAG,0.464892935649613,0.0818798375245762,1.0,0.00390625,54.8706506228429,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: 17-AAG, Length: 2048, dtype: int64"
226,HCI008,681640,0.11255278376964,74.0177037387914,2.0,0.0078125,165.12248092871098,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: 681640, Length: 2048, dtype: int64"
227,HCI008,ABT-263,0.314364050832646,0.332504760697639,2.0,0.0078125,67.64308627405089,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: ABT-263, Length: 2048, dtype: int64"
228,HCI008,AICAR,0.21682307183392002,548.016998871992,1674.5762711864402,6.54131355932203,79.85620578046691,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AICAR, Length: 2048, dtype: int64"
229,HCI008,AMG-706,0.0239149510355555,2.68811714181614e+43,2.0,0.0078125,1890.8688011112,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AMG-706, Length: 2048, dtype: int64"
230,HCI008,AZ628,0.11396178873125098,99858.70457025,1.63778409090909,0.370028409090909,840.707343272849,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AZ628, Length: 2048, dtype: int64"
231,HCI008,AZD2281,0.0824503125910733,245209271957847,5.27840909090909,1.47514204545455,2568.4475372385,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AZD2281, Length: 2048, dtype: int64"
232,HCI008,AZD6482,0.337113721207951,0.904746848252944,4.09446022727273,0.9250710227272729,-1.49344829657122,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AZD6482, Length: 2048, dtype: int64"
233,HCI008,AZD8055,0.254799726381697,0.740595786147835,1.63778409090909,0.370028409090909,46.646455422008295,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AZD8055, Length: 2048, dtype: int64"
234,HCI008,Axitinib,0.0567874409481991,2.68811714181614e+43,2.0,0.0078125,1890.8688011112,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Axitinib, Length: 2048, dtype: int64"
235,HCI008,BIBW2992,0.260273128458465,246.042800237856,0.5,0.001953125,211.78456862974602,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BIBW2992, Length: 2048, dtype: int64"
236,HCI008,BIRB 0796,0.00373301124365955,2.68811714181614e+43,10.0,0.0390625,1861.8446999251103,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BIRB 0796, Length: 2048, dtype: int64"
237,HCI008,BMS-536924,0.119910427447523,134.950076306271,3.27556818181818,0.740056818181818,349.97407849685897,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    1
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BMS-536924, Length: 2048, dtype: int64"
238,HCI008,BMS-708163,0.10383497526844801,3.72007597602084e-44,4.09446022727273,0.9250710227272729,-6717.36434723843,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BMS-708163, Length: 2048, dtype: int64"
239,HCI008,BMS-754807,0.17575185653305098,40.5973869501912,8.18892045454546,1.85014204545455,207.623560965468,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BMS-754807, Length: 2048, dtype: int64"
240,HCI008,BX-795,0.16120578028667598,14.9200016102723,5.0,0.01953125,119.71559614123801,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: BX-795, Length: 2048, dtype: int64"
241,HCI008,Bosutinib,0.0421427470983275,1220.61133576083,2.0,0.0078125,215.667352231127,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Bosutinib, Length: 2048, dtype: int64"
242,HCI008,CEP-701,0.35949489595865997,0.27217737770767,2.0,0.0078125,64.0327383238784,"0         0
0.1       0
0.2       0
0.3       0
0.4       1
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: CEP-701, Length: 2048, dtype: int64"
243,HCI008,CHIR-99021,0.159325470108836,24590.3682355451,8.18892045454546,1.85014204545455,638.300652681178,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: CHIR-99021, Length: 2048, dtype: int64"
244,HCI008,Camptothecin,0.33141666794119107,0.0300917718969044,0.1,0.000390625,78.343012058072,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Camptothecin, Length: 2048, dtype: int64"
245,HCI008,Cisplatin,0.126181513866316,90.4235284957777,7.31818181818182,0.0285866477272727,145.339263135417,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Cisplatin, Length: 2048, dtype: int64"
246,HCI008,Docetaxel,0.0176924631671155,2.68811714181614e+43,0.0125,4.8828125e-05,1982.3929022973,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Docetaxel, Length: 2048, dtype: int64"
247,HCI008,GDC0941,0.494103561036558,0.27217737770767,3.3625,0.653125,-53.4161095422694,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: GDC0941, Length: 2048, dtype: int64"
248,HCI008,GSK269962A,0.0995469469358022,14.9200016102723,4.09446022727273,0.9250710227272729,186.92777932905202,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: GSK269962A, Length: 2048, dtype: int64"
249,HCI008,GW 441756,0.142718895794186,2.68811714181614e+43,2.0,0.0078125,1890.8688011112,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: GW 441756, Length: 2048, dtype: int64"
250,HCI008,Gefitinib,0.0740143286926573,668348512.213505,0.5,0.001953125,478.950316942517,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Gefitinib, Length: 2048, dtype: int64"
251,HCI008,JNK Inhibitor VIII,0.0830173501117629,997458119.836658,10.0,0.0390625,432.14691165677004,"0         0
0.1       0
0.2       0
0.3       0
0.4       1
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: JNK Inhibitor VIII, Length: 2048, dtype: int64"
252,HCI008,JQ1,0.270483585501029,0.406203545708856,3.7848011363636402,0.19659978693181798,24.5364325573498,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: JQ1, Length: 2048, dtype: int64"
253,HCI008,KU-55933,0.0945888177010279,49.5956884679853,10.0,0.0390625,128.877683842273,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    1
0.1997    0
0.1998    0
0.1999    0
Name: KU-55933, Length: 2048, dtype: int64"
254,HCI008,Lenalidomide,0.038760112008902003,1.80423620121348e+37,5.0,0.01953125,1618.0099954628602,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Lenalidomide, Length: 2048, dtype: int64"
255,HCI008,MK-2206,0.45185629566769503,0.496237467999712,3.27556818181818,0.740056818181818,-26.868376754387196,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: MK-2206, Length: 2048, dtype: int64"
256,HCI008,NU-7441,0.156632658461931,2.01516423987677,2.0,0.0078125,100.136217825604,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: NU-7441, Length: 2048, dtype: int64"
257,HCI008,NVP-BEZ235,0.48188473571495505,0.0201630430162398,0.20472301136363602,0.0462535511363636,-55.816866835587795,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: NVP-BEZ235, Length: 2048, dtype: int64"
258,HCI008,Nilotinib,0.0941282220716286,201.402482274496,2.0,0.0078125,183.17422067957298,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Nilotinib, Length: 2048, dtype: int64"
259,HCI008,Nutlin-3a,0.18155019010603599,20128.8604986406,6.55113636363636,1.4801136363636398,639.843042455595,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Nutlin-3a, Length: 2048, dtype: int64"
260,HCI008,Obatoclax Mesylate,0.539320904443963,0.496237467999712,8.18892045454546,1.85014204545455,-88.4669395890827,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    1
Name: Obatoclax Mesylate, Length: 2048, dtype: int64"
261,HCI008,PD-0325901,0.205183381194122,40.5973869501912,0.21015625,0.0408203125,421.211891286914,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PD-0325901, Length: 2048, dtype: int64"
262,HCI008,PD-0332991,0.11002845980081301,669.483491254295,3.27556818181818,0.740056818181818,457.643351425787,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    1
0.1999    0
Name: PD-0332991, Length: 2048, dtype: int64"
263,HCI008,PD-173074,0.0630000957216406,1.34113104811684e+24,1.63778409090909,0.370028409090909,3801.61234881836,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PD-173074, Length: 2048, dtype: int64"
264,HCI008,PF-02341066,0.253383766790459,13487.3772635413,0.818892045454545,0.18501420454545497,752.718266055853,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PF-02341066, Length: 2048, dtype: int64"
265,HCI008,PF-4708671,0.212748962088052,5.48327034751385,8.18892045454546,1.85014204545455,73.0369698043087,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PF-4708671, Length: 2048, dtype: int64"
266,HCI008,PLX4720,0.0472305404185422,16420998996955428,10.0,0.0390625,731.805791521095,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: PLX4720, Length: 2048, dtype: int64"
267,HCI008,RO-3306,0.0589658064711616,18165231585768.4,4.09446022727273,0.9250710227272729,2057.68139646917,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    1
0.1997    0
0.1998    0
0.1999    0
Name: RO-3306, Length: 2048, dtype: int64"
268,HCI008,SB 216763,0.029997183856691,2.68811714181614e+43,10.0,0.0390625,1861.8446999251103,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: SB 216763, Length: 2048, dtype: int64"
269,HCI008,SB-505124,0.12079732745586699,11040.3200484786,6.54119318181818,1.84370561079545,686.823225498731,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: SB-505124, Length: 2048, dtype: int64"
270,HCI008,SL 0101-1,0.669566954967429,0.122199282705525,10.0,0.0390625,20.567245337096,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: SL 0101-1, Length: 2048, dtype: int64"
271,HCI008,Tamoxifen,0.347417806621029,0.740595786147835,4.09446022727273,0.9250710227272729,-14.9521074126872,"0         0
0.1       0
0.2       1
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Tamoxifen, Length: 2048, dtype: int64"
272,HCI008,Vinblastine,0.33697427187385204,0.122199282705525,0.1,0.000390625,103.61544770928002,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Vinblastine, Length: 2048, dtype: int64"
273,HCI008,Vorinostat,0.41842143430350803,0.904746848252944,10.0,0.0390625,56.67072483882179,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: Vorinostat, Length: 2048, dtype: int64"
274,HCI008,ZM-447439,0.0407507836904721,300067953.764742,3.27556818181818,0.740056818181818,1332.4561939733198,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: ZM-447439, Length: 2048, dtype: int64"
275,HCI009,(5Z)-7-Oxozeaenol,0.035107939535609,1.80219647025119e+41,7.7013221153846105,2.3377403846153797,7896.765764136109,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    1
0.1999    0
Name: (5Z)-7-Oxozeaenol, Length: 2048, dtype: int64"
276,HCI009,17-AAG,0.348913684979798,0.784788579679016,1.0,0.00390625,80.1430862740509,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: 17-AAG, Length: 2048, dtype: int64"
277,HCI009,5-Fluorouracil,0.13921557717404903,11040.3200484786,20.0,0.078125,213.85707849693298,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: 5-Fluorouracil, Length: 2048, dtype: int64"
278,HCI009,681640,0.0731721608216349,1.34485328702218e+23,2.0,0.0078125,569.481451348041,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: 681640, Length: 2048, dtype: int64"
279,HCI009,ABT-263,0.137366570089119,2020.41893876143,2.0,0.0078125,150.68108912802,"0         0
0.1       1
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: ABT-263, Length: 2048, dtype: int64"
280,HCI009,AG-014699,0.0160477374711986,2.68811714181614e+43,5.0,0.01953125,1874.3446999251103,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AG-014699, Length: 2048, dtype: int64"
281,HCI009,AICAR,0.11918656081131698,5877.96842883645,1674.5762711864402,6.54131355932203,119.57003323236601,"0         0
0.1       0
0.2       0
0.3       0
0.4       0
         ..
0.1995    0
0.1996    0
0.1997    0
0.1998    0
0.1999    0
Name: AICAR, Length: 2048, dtype: int64"
